t,state,generation,root,parent
92,0,0,10,10
93,0,0,10,10
94,0,0,10,10
95,0,0,10,10
96,0,0,10,10
97,0,0,10,10
98,0,0,10,10
99,0,0,10,10
100,0,0,10,10
101,0,0,10,10
102,0,0,10,10
103,0,0,10,10
104,0,0,10,10
105,0,0,10,10
106,0,0,10,10
107,0,0,10,10
108,0,0,10,10
109,0,0,10,10
110,0,0,10,10
111,0,0,10,10
112,0,0,10,10
113,0,0,10,10
114,0,0,10,10
115,0,0,10,10
116,0,0,10,10
117,0,0,10,10
118,0,0,10,10
119,0,0,10,10
120,0,0,10,10
121,0,0,10,10
122,0,0,10,10
123,0,0,10,10
124,0,0,10,10
125,0,0,10,10
126,0,0,10,10
127,0,0,10,10
128,0,0,10,10
129,0,0,10,10
130,0,0,10,10
131,0,0,10,10
132,0,0,10,10
133,0,0,10,10
134,0,0,10,10
135,0,0,10,10
136,0,0,10,10
137,0,0,10,10
138,0,0,10,10
139,0,0,10,10
140,0,0,10,10
141,0,0,10,10
142,0,0,10,10
143,0,0,10,10
144,0,0,10,10
145,0,0,10,10
146,0,0,10,10
147,0,0,10,10
148,0,0,10,10
149,0,0,10,10
150,0,0,10,10
151,0,0,10,10
152,0,0,10,10
153,0,0,10,10
154,0,0,10,10
155,0,0,10,10
156,0,0,10,10
157,0,0,10,10
158,0,0,10,10
159,0,0,10,10
160,0,0,10,10
161,0,0,10,10
162,0,0,10,10
163,0,0,10,10
164,0,0,10,10
165,0,0,10,10
166,0,0,10,10
167,0,0,10,10
168,0,0,10,10
169,0,0,10,10
170,0,0,10,10
171,0,0,10,10
172,0,0,10,10
173,0,0,10,10
174,0,0,10,10
175,0,0,10,10
176,0,0,10,10
177,0,0,10,10
178,0,0,10,10
179,0,0,10,10
180,0,0,10,10
181,0,0,10,10
182,0,0,10,10
183,0,0,10,10
184,0,0,10,10
185,0,0,10,10
186,0,0,10,10
187,0,0,10,10
188,0,0,10,10
189,0,0,10,10
190,0,0,10,10
191,0,0,10,10
192,0,0,10,10
193,0,0,10,10
194,0,0,10,10
195,0,0,10,10
196,0,0,10,10
197,0,0,10,10
198,0,0,10,10
199,0,0,10,10
200,0,0,10,10
201,0,0,10,10
202,0,0,10,10
203,0,0,10,10
204,0,0,10,10
205,0,0,10,10
206,0,0,10,10
207,0,0,10,10
208,0,0,10,10
209,0,0,10,10
210,0,0,10,10
211,0,0,10,10
212,0,0,10,10
213,0,0,10,10
214,0,0,10,10
215,0,0,10,10
216,0,0,10,10
217,0,0,10,10
218,0,0,10,10
219,0,0,10,10
220,0,0,10,10
221,0,0,10,10
222,0,0,10,10
223,0,0,10,10
224,0,0,10,10
225,0,0,10,10
226,0,0,10,10
227,0,0,10,10
228,0,0,10,10
229,0,0,10,10
230,0,0,10,10
231,0,0,10,10
232,0,0,10,10
233,0,0,10,10
234,0,0,10,10
235,0,0,10,10
236,0,0,10,10
237,0,0,10,10
238,0,0,10,10
239,0,0,10,10
240,0,0,10,10
241,0,0,10,10
242,0,0,10,10
243,0,0,10,10
244,0,0,10,10
245,0,0,10,10
246,0,0,10,10
247,0,0,10,10
248,0,0,10,10
249,0,0,10,10
250,0,0,10,10
251,0,0,10,10
252,0,0,10,10
253,0,0,10,10
254,0,0,10,10
255,0,0,10,10
256,0,0,10,10
257,0,0,10,10
258,0,0,10,10
259,0,0,10,10
260,0,0,10,10
261,0,0,10,10
262,0,0,10,10
263,0,0,10,10
264,0,0,10,10
265,0,0,10,10
266,0,0,10,10
267,0,0,10,10
268,0,0,10,10
269,0,0,10,10
270,0,0,10,10
271,0,0,10,10
272,0,0,10,10
273,0,0,10,10
274,0,0,10,10
275,0,0,10,10
276,0,0,10,10
277,0,0,10,10
278,0,0,10,10
279,0,0,10,10
280,0,0,10,10
281,0,0,10,10
282,0,0,10,10
283,0,0,10,10
284,0,0,10,10
285,0,0,10,10
286,0,0,10,10
287,0,0,10,10
288,0,0,10,10
289,0,0,10,10
290,0,0,10,10
291,0,0,10,10
292,0,0,10,10
293,0,0,10,10
294,0,0,10,10
295,0,0,10,10
296,0,0,10,10
297,0,0,10,10
298,0,0,10,10
299,0,0,10,10
300,0,0,10,10
301,0,0,10,10
302,0,0,10,10
303,0,0,10,10
304,0,0,10,10
305,0,0,10,10
306,0,0,10,10
307,0,0,10,10
308,0,0,10,10
309,0,0,10,10
310,0,0,10,10
311,0,0,10,10
312,0,0,10,10
313,0,0,10,10
314,0,0,10,10
315,0,0,10,10
316,0,0,10,10
317,0,0,10,10
318,0,0,10,10
319,0,0,10,10
320,0,0,10,10
321,0,0,10,10
322,0,0,10,10
323,0,0,10,10
324,0,0,10,10
325,0,0,10,10
326,0,0,10,10
327,0,0,10,10
328,0,0,10,10
329,0,0,10,10
330,0,0,10,10
331,0,0,10,10
332,0,0,10,10
333,0,0,10,10
334,0,0,10,10
335,0,0,10,10
336,0,0,10,10
337,0,0,10,10
338,0,0,10,10
339,1,0,10,10
340,1,0,10,10
341,1,0,10,10
342,1,0,10,10
343,1,0,10,10
344,2,0,10,10
345,2,0,10,10
346,2,0,10,10
347,2,0,10,10
0,0,0,11,11
1,0,0,11,11
2,0,0,11,11
3,0,0,11,11
4,0,0,11,11
5,0,0,11,11
6,0,0,11,11
7,0,0,11,11
8,0,0,11,11
9,0,0,11,11
10,0,0,11,11
11,0,0,11,11
12,0,0,11,11
13,0,0,11,11
14,0,0,11,11
15,0,0,11,11
16,0,0,11,11
17,0,0,11,11
18,0,0,11,11
19,0,0,11,11
20,0,0,11,11
21,0,0,11,11
22,0,0,11,11
23,0,0,11,11
24,0,0,11,11
25,0,0,11,11
26,0,0,11,11
27,0,0,11,11
28,0,0,11,11
29,0,0,11,11
30,0,0,11,11
31,0,0,11,11
32,0,0,11,11
33,0,0,11,11
34,0,0,11,11
35,0,0,11,11
36,0,0,11,11
37,0,0,11,11
38,0,0,11,11
39,0,0,11,11
40,0,0,11,11
41,0,0,11,11
42,0,0,11,11
43,0,0,11,11
44,0,0,11,11
45,0,0,11,11
46,0,0,11,11
47,0,0,11,11
48,0,0,11,11
49,0,0,11,11
50,0,0,11,11
51,0,0,11,11
52,0,0,11,11
53,0,0,11,11
54,0,0,11,11
55,0,0,11,11
56,0,0,11,11
57,0,0,11,11
58,0,0,11,11
59,0,0,11,11
60,0,0,11,11
61,0,0,11,11
62,0,0,11,11
63,0,0,11,11
64,0,0,11,11
65,0,0,11,11
66,0,0,11,11
67,0,0,11,11
68,0,0,11,11
69,0,0,11,11
70,0,0,11,11
71,0,0,11,11
72,0,0,11,11
73,0,0,11,11
74,0,0,11,11
75,0,0,11,11
76,0,0,11,11
77,0,0,11,11
78,0,0,11,11
79,0,0,11,11
80,0,0,11,11
81,0,0,11,11
82,0,0,11,11
83,0,0,11,11
84,0,0,11,11
85,0,0,11,11
86,0,0,11,11
87,0,0,11,11
88,0,0,11,11
89,0,0,11,11
90,0,0,11,11
91,0,0,11,11
92,0,0,11,11
93,0,0,11,11
94,0,0,11,11
95,0,0,11,11
96,0,0,11,11
97,0,0,11,11
98,0,0,11,11
99,0,0,11,11
100,0,0,11,11
101,0,0,11,11
102,0,0,11,11
103,0,0,11,11
104,0,0,11,11
105,0,0,11,11
106,0,0,11,11
107,0,0,11,11
108,0,0,11,11
109,0,0,11,11
110,0,0,11,11
111,0,0,11,11
112,0,0,11,11
113,0,0,11,11
114,0,0,11,11
115,0,0,11,11
116,0,0,11,11
117,0,0,11,11
118,0,0,11,11
119,0,0,11,11
120,0,0,11,11
121,0,0,11,11
122,0,0,11,11
123,0,0,11,11
124,0,0,11,11
125,0,0,11,11
126,0,0,11,11
127,0,0,11,11
128,0,0,11,11
129,0,0,11,11
130,0,0,11,11
131,0,0,11,11
132,0,0,11,11
133,0,0,11,11
134,0,0,11,11
135,0,0,11,11
136,0,0,11,11
137,0,0,11,11
138,0,0,11,11
139,0,0,11,11
140,0,0,11,11
141,0,0,11,11
142,0,0,11,11
143,0,0,11,11
144,0,0,11,11
145,0,0,11,11
146,0,0,11,11
147,0,0,11,11
148,0,0,11,11
149,0,0,11,11
150,0,0,11,11
151,0,0,11,11
152,0,0,11,11
153,0,0,11,11
154,0,0,11,11
155,0,0,11,11
156,0,0,11,11
157,0,0,11,11
158,0,0,11,11
159,0,0,11,11
160,0,0,11,11
161,0,0,11,11
162,0,0,11,11
163,0,0,11,11
164,0,0,11,11
165,0,0,11,11
166,0,0,11,11
167,0,0,11,11
168,0,0,11,11
169,0,0,11,11
170,0,0,11,11
171,0,0,11,11
172,0,0,11,11
173,0,0,11,11
174,0,0,11,11
175,0,0,11,11
176,0,0,11,11
177,0,0,11,11
178,0,0,11,11
179,0,0,11,11
180,0,0,11,11
181,0,0,11,11
182,0,0,11,11
183,0,0,11,11
184,0,0,11,11
185,0,0,11,11
186,0,0,11,11
187,0,0,11,11
188,0,0,11,11
189,0,0,11,11
190,0,0,11,11
191,0,0,11,11
192,0,0,11,11
193,0,0,11,11
194,0,0,11,11
195,0,0,11,11
196,0,0,11,11
197,0,0,11,11
198,0,0,11,11
199,0,0,11,11
200,0,0,11,11
201,0,0,11,11
202,0,0,11,11
203,0,0,11,11
204,0,0,11,11
205,0,0,11,11
206,0,0,11,11
207,0,0,11,11
208,0,0,11,11
209,0,0,11,11
210,0,0,11,11
211,0,0,11,11
212,0,0,11,11
213,0,0,11,11
214,0,0,11,11
215,0,0,11,11
216,0,0,11,11
217,0,0,11,11
218,0,0,11,11
219,0,0,11,11
220,0,0,11,11
221,0,0,11,11
222,0,0,11,11
223,0,0,11,11
224,0,0,11,11
225,0,0,11,11
226,0,0,11,11
227,0,0,11,11
228,0,0,11,11
229,0,0,11,11
230,0,0,11,11
231,0,0,11,11
232,0,0,11,11
233,0,0,11,11
234,0,0,11,11
235,0,0,11,11
236,0,0,11,11
237,0,0,11,11
238,0,0,11,11
239,0,0,11,11
240,0,0,11,11
241,0,0,11,11
242,0,0,11,11
243,0,0,11,11
244,0,0,11,11
245,0,0,11,11
246,0,0,11,11
247,0,0,11,11
248,0,0,11,11
249,0,0,11,11
250,0,0,11,11
251,0,0,11,11
252,0,0,11,11
253,0,0,11,11
254,0,0,11,11
255,0,0,11,11
256,0,0,11,11
257,0,0,11,11
258,0,0,11,11
259,0,0,11,11
260,0,0,11,11
261,0,0,11,11
262,0,0,11,11
263,0,0,11,11
264,0,0,11,11
265,0,0,11,11
266,0,0,11,11
267,0,0,11,11
268,0,0,11,11
269,0,0,11,11
270,0,0,11,11
271,0,0,11,11
272,0,0,11,11
273,0,0,11,11
274,0,0,11,11
275,0,0,11,11
276,2,0,11,11
277,1,0,11,11
278,2,0,11,11
279,2,0,11,11
0,0,0,12,12
1,0,0,12,12
2,0,0,12,12
3,0,0,12,12
4,0,0,12,12
5,0,0,12,12
6,0,0,12,12
7,0,0,12,12
8,0,0,12,12
9,0,0,12,12
10,0,0,12,12
11,0,0,12,12
12,0,0,12,12
13,0,0,12,12
14,0,0,12,12
15,0,0,12,12
16,0,0,12,12
17,0,0,12,12
18,0,0,12,12
19,0,0,12,12
20,0,0,12,12
21,0,0,12,12
22,0,0,12,12
23,0,0,12,12
24,0,0,12,12
25,0,0,12,12
26,0,0,12,12
27,0,0,12,12
28,0,0,12,12
29,0,0,12,12
30,0,0,12,12
31,0,0,12,12
32,0,0,12,12
33,0,0,12,12
34,0,0,12,12
35,0,0,12,12
36,0,0,12,12
37,0,0,12,12
38,0,0,12,12
39,0,0,12,12
40,0,0,12,12
41,0,0,12,12
42,0,0,12,12
43,0,0,12,12
44,0,0,12,12
45,0,0,12,12
46,0,0,12,12
47,0,0,12,12
48,0,0,12,12
49,0,0,12,12
50,0,0,12,12
51,0,0,12,12
52,0,0,12,12
53,0,0,12,12
54,0,0,12,12
55,0,0,12,12
56,0,0,12,12
57,0,0,12,12
58,0,0,12,12
59,0,0,12,12
60,0,0,12,12
61,0,0,12,12
62,0,0,12,12
63,0,0,12,12
64,0,0,12,12
65,0,0,12,12
66,0,0,12,12
67,0,0,12,12
68,0,0,12,12
69,0,0,12,12
70,0,0,12,12
71,0,0,12,12
72,0,0,12,12
73,0,0,12,12
74,0,0,12,12
75,0,0,12,12
76,0,0,12,12
77,0,0,12,12
78,0,0,12,12
79,0,0,12,12
80,0,0,12,12
81,0,0,12,12
82,0,0,12,12
83,0,0,12,12
84,0,0,12,12
85,0,0,12,12
86,0,0,12,12
87,0,0,12,12
88,0,0,12,12
89,0,0,12,12
90,0,0,12,12
91,0,0,12,12
92,0,0,12,12
93,0,0,12,12
94,0,0,12,12
95,0,0,12,12
96,0,0,12,12
97,0,0,12,12
98,0,0,12,12
99,0,0,12,12
100,0,0,12,12
101,0,0,12,12
102,0,0,12,12
103,0,0,12,12
104,0,0,12,12
105,0,0,12,12
106,0,0,12,12
107,0,0,12,12
108,0,0,12,12
109,0,0,12,12
110,0,0,12,12
111,0,0,12,12
112,0,0,12,12
113,0,0,12,12
114,0,0,12,12
115,0,0,12,12
116,0,0,12,12
117,0,0,12,12
118,0,0,12,12
119,0,0,12,12
120,0,0,12,12
121,0,0,12,12
122,0,0,12,12
123,0,0,12,12
124,0,0,12,12
125,0,0,12,12
126,0,0,12,12
127,0,0,12,12
128,0,0,12,12
129,0,0,12,12
130,0,0,12,12
131,0,0,12,12
132,0,0,12,12
133,0,0,12,12
134,0,0,12,12
135,0,0,12,12
136,0,0,12,12
137,0,0,12,12
138,0,0,12,12
139,0,0,12,12
140,0,0,12,12
141,0,0,12,12
142,0,0,12,12
143,0,0,12,12
144,0,0,12,12
145,0,0,12,12
146,0,0,12,12
147,0,0,12,12
148,0,0,12,12
149,0,0,12,12
150,0,0,12,12
151,0,0,12,12
152,0,0,12,12
153,0,0,12,12
154,0,0,12,12
155,0,0,12,12
156,0,0,12,12
157,0,0,12,12
158,0,0,12,12
159,0,0,12,12
160,0,0,12,12
161,0,0,12,12
162,0,0,12,12
163,0,0,12,12
164,0,0,12,12
165,0,0,12,12
166,0,0,12,12
167,0,0,12,12
168,0,0,12,12
169,0,0,12,12
170,0,0,12,12
171,0,0,12,12
172,0,0,12,12
173,0,0,12,12
174,0,0,12,12
175,0,0,12,12
176,0,0,12,12
177,0,0,12,12
178,0,0,12,12
179,0,0,12,12
180,0,0,12,12
181,0,0,12,12
182,0,0,12,12
183,0,0,12,12
184,0,0,12,12
185,0,0,12,12
186,0,0,12,12
187,0,0,12,12
188,0,0,12,12
189,0,0,12,12
190,0,0,12,12
191,0,0,12,12
192,0,0,12,12
193,0,0,12,12
194,0,0,12,12
195,0,0,12,12
196,0,0,12,12
197,0,0,12,12
198,0,0,12,12
199,0,0,12,12
200,0,0,12,12
201,0,0,12,12
202,0,0,12,12
203,0,0,12,12
204,0,0,12,12
205,0,0,12,12
206,0,0,12,12
207,0,0,12,12
208,0,0,12,12
209,0,0,12,12
210,0,0,12,12
211,0,0,12,12
212,0,0,12,12
213,0,0,12,12
214,0,0,12,12
215,0,0,12,12
216,0,0,12,12
217,0,0,12,12
218,0,0,12,12
219,0,0,12,12
220,0,0,12,12
221,0,0,12,12
222,0,0,12,12
223,0,0,12,12
224,0,0,12,12
225,0,0,12,12
226,0,0,12,12
227,0,0,12,12
228,0,0,12,12
229,0,0,12,12
230,0,0,12,12
231,0,0,12,12
232,0,0,12,12
233,0,0,12,12
234,0,0,12,12
235,0,0,12,12
236,0,0,12,12
237,0,0,12,12
238,0,0,12,12
239,0,0,12,12
240,0,0,12,12
241,0,0,12,12
242,0,0,12,12
243,0,0,12,12
244,0,0,12,12
245,0,0,12,12
246,0,0,12,12
247,0,0,12,12
248,0,0,12,12
249,0,0,12,12
250,0,0,12,12
251,0,0,12,12
252,0,0,12,12
253,0,0,12,12
254,0,0,12,12
255,0,0,12,12
256,0,0,12,12
257,0,0,12,12
258,0,0,12,12
259,0,0,12,12
260,0,0,12,12
261,0,0,12,12
262,0,0,12,12
263,0,0,12,12
264,0,0,12,12
265,0,0,12,12
266,0,0,12,12
267,0,0,12,12
268,0,0,12,12
269,0,0,12,12
270,0,0,12,12
271,0,0,12,12
272,0,0,12,12
273,0,0,12,12
274,0,0,12,12
275,0,0,12,12
276,0,0,12,12
277,0,0,12,12
278,0,0,12,12
279,0,0,12,12
280,0,0,12,12
281,0,0,12,12
282,0,0,12,12
283,0,0,12,12
284,0,0,12,12
285,0,0,12,12
286,0,0,12,12
287,0,0,12,12
288,1,0,12,12
289,1,0,12,12
290,2,0,12,12
291,2,0,12,12
292,2,0,12,12
0,1,0,13,13
1,0,0,13,13
2,0,0,13,13
3,0,0,13,13
4,0,0,13,13
5,0,0,13,13
6,0,0,13,13
7,0,0,13,13
8,0,0,13,13
9,0,0,13,13
10,0,0,13,13
11,0,0,13,13
12,0,0,13,13
13,0,0,13,13
14,0,0,13,13
15,0,0,13,13
16,0,0,13,13
17,0,0,13,13
18,0,0,13,13
19,0,0,13,13
20,0,0,13,13
21,0,0,13,13
22,0,0,13,13
23,0,0,13,13
24,0,0,13,13
25,0,0,13,13
26,0,0,13,13
27,0,0,13,13
28,0,0,13,13
29,0,0,13,13
30,0,0,13,13
31,0,0,13,13
32,0,0,13,13
33,0,0,13,13
34,0,0,13,13
35,0,0,13,13
36,0,0,13,13
37,0,0,13,13
38,0,0,13,13
39,0,0,13,13
40,0,0,13,13
41,0,0,13,13
42,0,0,13,13
43,0,0,13,13
44,0,0,13,13
45,0,0,13,13
46,0,0,13,13
47,0,0,13,13
48,0,0,13,13
49,0,0,13,13
50,0,0,13,13
51,0,0,13,13
52,0,0,13,13
53,0,0,13,13
54,0,0,13,13
55,0,0,13,13
56,0,0,13,13
57,0,0,13,13
58,0,0,13,13
59,0,0,13,13
60,0,0,13,13
61,0,0,13,13
62,0,0,13,13
63,0,0,13,13
64,0,0,13,13
65,0,0,13,13
66,0,0,13,13
67,0,0,13,13
68,0,0,13,13
69,0,0,13,13
70,0,0,13,13
71,0,0,13,13
72,0,0,13,13
73,0,0,13,13
74,0,0,13,13
75,0,0,13,13
76,0,0,13,13
77,0,0,13,13
78,0,0,13,13
79,0,0,13,13
80,0,0,13,13
81,0,0,13,13
82,0,0,13,13
83,0,0,13,13
84,0,0,13,13
85,0,0,13,13
86,0,0,13,13
87,0,0,13,13
88,0,0,13,13
89,0,0,13,13
90,0,0,13,13
91,0,0,13,13
92,0,0,13,13
93,0,0,13,13
94,0,0,13,13
95,0,0,13,13
96,0,0,13,13
97,0,0,13,13
98,0,0,13,13
99,0,0,13,13
100,0,0,13,13
101,0,0,13,13
102,0,0,13,13
103,0,0,13,13
104,0,0,13,13
105,0,0,13,13
106,0,0,13,13
107,0,0,13,13
108,0,0,13,13
109,0,0,13,13
110,0,0,13,13
111,0,0,13,13
112,0,0,13,13
113,0,0,13,13
114,0,0,13,13
115,0,0,13,13
116,0,0,13,13
117,0,0,13,13
118,0,0,13,13
119,0,0,13,13
120,0,0,13,13
121,0,0,13,13
122,0,0,13,13
123,0,0,13,13
124,0,0,13,13
125,0,0,13,13
126,0,0,13,13
127,0,0,13,13
128,0,0,13,13
129,0,0,13,13
130,0,0,13,13
131,0,0,13,13
132,0,0,13,13
133,0,0,13,13
134,0,0,13,13
135,0,0,13,13
136,0,0,13,13
137,0,0,13,13
138,0,0,13,13
139,0,0,13,13
140,0,0,13,13
141,0,0,13,13
142,0,0,13,13
143,0,0,13,13
144,0,0,13,13
145,0,0,13,13
146,0,0,13,13
147,0,0,13,13
148,0,0,13,13
149,0,0,13,13
150,0,0,13,13
151,0,0,13,13
152,0,0,13,13
153,0,0,13,13
154,0,0,13,13
155,0,0,13,13
156,0,0,13,13
157,0,0,13,13
158,0,0,13,13
159,0,0,13,13
160,0,0,13,13
161,0,0,13,13
162,0,0,13,13
163,0,0,13,13
164,0,0,13,13
165,0,0,13,13
166,0,0,13,13
167,0,0,13,13
168,0,0,13,13
169,0,0,13,13
170,0,0,13,13
171,0,0,13,13
172,0,0,13,13
173,0,0,13,13
174,0,0,13,13
175,0,0,13,13
176,0,0,13,13
177,0,0,13,13
178,0,0,13,13
179,0,0,13,13
180,0,0,13,13
181,0,0,13,13
182,0,0,13,13
183,0,0,13,13
184,0,0,13,13
185,0,0,13,13
186,0,0,13,13
187,0,0,13,13
188,0,0,13,13
189,0,0,13,13
190,0,0,13,13
191,0,0,13,13
192,0,0,13,13
193,0,0,13,13
194,0,0,13,13
195,0,0,13,13
196,0,0,13,13
197,0,0,13,13
198,0,0,13,13
199,0,0,13,13
200,0,0,13,13
201,0,0,13,13
202,0,0,13,13
203,0,0,13,13
204,0,0,13,13
205,0,0,13,13
206,0,0,13,13
207,0,0,13,13
208,0,0,13,13
209,0,0,13,13
210,0,0,13,13
211,0,0,13,13
212,0,0,13,13
213,0,0,13,13
214,0,0,13,13
215,0,0,13,13
216,0,0,13,13
217,0,0,13,13
218,0,0,13,13
219,0,0,13,13
220,0,0,13,13
221,0,0,13,13
222,0,0,13,13
223,0,0,13,13
224,0,0,13,13
225,0,0,13,13
226,0,0,13,13
227,0,0,13,13
228,0,0,13,13
229,0,0,13,13
230,0,0,13,13
231,0,0,13,13
232,0,0,13,13
233,0,0,13,13
234,0,0,13,13
235,0,0,13,13
236,0,0,13,13
237,0,0,13,13
238,0,0,13,13
239,0,0,13,13
240,0,0,13,13
241,0,0,13,13
242,0,0,13,13
243,0,0,13,13
244,0,0,13,13
245,0,0,13,13
246,0,0,13,13
247,0,0,13,13
248,0,0,13,13
249,0,0,13,13
250,0,0,13,13
251,0,0,13,13
252,0,0,13,13
253,1,0,13,13
254,1,0,13,13
255,2,0,13,13
256,2,0,13,13
257,1,0,13,13
0,0,0,14,14
1,0,0,14,14
2,0,0,14,14
3,0,0,14,14
4,0,0,14,14
5,0,0,14,14
6,0,0,14,14
7,0,0,14,14
8,0,0,14,14
9,0,0,14,14
10,0,0,14,14
11,0,0,14,14
12,0,0,14,14
13,0,0,14,14
14,0,0,14,14
15,0,0,14,14
16,0,0,14,14
17,0,0,14,14
18,0,0,14,14
19,0,0,14,14
20,0,0,14,14
21,0,0,14,14
22,0,0,14,14
23,0,0,14,14
24,0,0,14,14
25,0,0,14,14
26,0,0,14,14
27,0,0,14,14
28,0,0,14,14
29,0,0,14,14
30,0,0,14,14
31,0,0,14,14
32,0,0,14,14
33,0,0,14,14
34,0,0,14,14
35,0,0,14,14
36,0,0,14,14
37,0,0,14,14
38,0,0,14,14
39,0,0,14,14
40,0,0,14,14
41,0,0,14,14
42,0,0,14,14
43,0,0,14,14
44,0,0,14,14
45,0,0,14,14
46,0,0,14,14
47,0,0,14,14
48,0,0,14,14
49,0,0,14,14
50,0,0,14,14
51,0,0,14,14
52,0,0,14,14
53,0,0,14,14
54,0,0,14,14
55,0,0,14,14
56,0,0,14,14
57,0,0,14,14
58,0,0,14,14
59,0,0,14,14
60,0,0,14,14
61,0,0,14,14
62,0,0,14,14
63,0,0,14,14
64,0,0,14,14
65,0,0,14,14
66,0,0,14,14
67,0,0,14,14
68,0,0,14,14
69,0,0,14,14
70,0,0,14,14
71,0,0,14,14
72,0,0,14,14
73,0,0,14,14
74,0,0,14,14
75,0,0,14,14
76,0,0,14,14
77,0,0,14,14
78,0,0,14,14
79,0,0,14,14
80,0,0,14,14
81,0,0,14,14
82,0,0,14,14
83,0,0,14,14
84,0,0,14,14
85,0,0,14,14
86,0,0,14,14
87,0,0,14,14
88,0,0,14,14
89,0,0,14,14
90,0,0,14,14
91,0,0,14,14
92,0,0,14,14
93,0,0,14,14
94,0,0,14,14
95,0,0,14,14
96,0,0,14,14
97,0,0,14,14
98,0,0,14,14
99,0,0,14,14
100,0,0,14,14
101,0,0,14,14
102,0,0,14,14
103,0,0,14,14
104,0,0,14,14
105,0,0,14,14
106,0,0,14,14
107,0,0,14,14
108,0,0,14,14
109,0,0,14,14
110,0,0,14,14
111,0,0,14,14
112,0,0,14,14
113,0,0,14,14
114,0,0,14,14
115,0,0,14,14
116,0,0,14,14
117,0,0,14,14
118,0,0,14,14
119,0,0,14,14
120,0,0,14,14
121,0,0,14,14
122,0,0,14,14
123,0,0,14,14
124,0,0,14,14
125,0,0,14,14
126,0,0,14,14
127,0,0,14,14
128,0,0,14,14
129,1,0,14,14
130,1,0,14,14
131,2,0,14,14
132,2,0,14,14
0,0,0,15,15
1,0,0,15,15
2,0,0,15,15
3,0,0,15,15
4,0,0,15,15
5,0,0,15,15
6,0,0,15,15
7,0,0,15,15
8,0,0,15,15
9,0,0,15,15
10,0,0,15,15
11,0,0,15,15
12,0,0,15,15
13,0,0,15,15
14,0,0,15,15
15,0,0,15,15
16,0,0,15,15
17,0,0,15,15
18,0,0,15,15
19,0,0,15,15
20,0,0,15,15
21,0,0,15,15
22,0,0,15,15
23,0,0,15,15
24,0,0,15,15
25,0,0,15,15
26,0,0,15,15
27,0,0,15,15
28,0,0,15,15
29,0,0,15,15
30,0,0,15,15
31,0,0,15,15
32,0,0,15,15
33,0,0,15,15
34,0,0,15,15
35,0,0,15,15
36,0,0,15,15
37,0,0,15,15
38,0,0,15,15
39,0,0,15,15
40,0,0,15,15
41,0,0,15,15
42,0,0,15,15
43,0,0,15,15
44,0,0,15,15
45,0,0,15,15
46,0,0,15,15
47,0,0,15,15
48,0,0,15,15
49,0,0,15,15
50,0,0,15,15
51,0,0,15,15
52,0,0,15,15
53,0,0,15,15
54,0,0,15,15
55,0,0,15,15
56,0,0,15,15
57,0,0,15,15
58,0,0,15,15
59,0,0,15,15
60,0,0,15,15
61,0,0,15,15
62,0,0,15,15
63,0,0,15,15
64,0,0,15,15
65,0,0,15,15
66,0,0,15,15
67,0,0,15,15
68,0,0,15,15
69,0,0,15,15
70,0,0,15,15
71,0,0,15,15
72,0,0,15,15
73,0,0,15,15
74,0,0,15,15
75,0,0,15,15
76,0,0,15,15
77,0,0,15,15
78,0,0,15,15
79,0,0,15,15
80,0,0,15,15
81,0,0,15,15
82,0,0,15,15
83,0,0,15,15
84,0,0,15,15
85,0,0,15,15
86,0,0,15,15
87,0,0,15,15
88,0,0,15,15
89,0,0,15,15
90,0,0,15,15
91,0,0,15,15
92,0,0,15,15
93,0,0,15,15
94,0,0,15,15
95,0,0,15,15
96,0,0,15,15
97,0,0,15,15
98,0,0,15,15
99,0,0,15,15
100,0,0,15,15
101,0,0,15,15
102,0,0,15,15
103,0,0,15,15
104,0,0,15,15
105,0,0,15,15
106,0,0,15,15
107,0,0,15,15
108,0,0,15,15
109,0,0,15,15
110,0,0,15,15
111,0,0,15,15
112,0,0,15,15
113,0,0,15,15
114,0,0,15,15
115,0,0,15,15
116,0,0,15,15
117,0,0,15,15
118,0,0,15,15
119,0,0,15,15
120,0,0,15,15
121,0,0,15,15
122,0,0,15,15
123,0,0,15,15
0,0,0,16,16
1,0,0,16,16
2,0,0,16,16
3,0,0,16,16
4,0,0,16,16
5,0,0,16,16
6,0,0,16,16
7,0,0,16,16
8,0,0,16,16
9,0,0,16,16
10,0,0,16,16
11,0,0,16,16
12,0,0,16,16
13,0,0,16,16
14,0,0,16,16
15,0,0,16,16
16,0,0,16,16
17,0,0,16,16
18,0,0,16,16
19,0,0,16,16
20,0,0,16,16
21,0,0,16,16
22,0,0,16,16
23,0,0,16,16
24,0,0,16,16
25,0,0,16,16
26,0,0,16,16
27,0,0,16,16
28,0,0,16,16
29,0,0,16,16
30,0,0,16,16
31,0,0,16,16
32,0,0,16,16
33,0,0,16,16
34,0,0,16,16
35,0,0,16,16
36,0,0,16,16
37,0,0,16,16
38,0,0,16,16
39,0,0,16,16
40,0,0,16,16
41,0,0,16,16
42,0,0,16,16
43,0,0,16,16
44,0,0,16,16
45,0,0,16,16
46,0,0,16,16
47,0,0,16,16
48,0,0,16,16
49,0,0,16,16
50,0,0,16,16
51,0,0,16,16
52,0,0,16,16
53,0,0,16,16
